episode,timestep,reward, averagate_reward_100
10525, 629760, 104.1793, 132.645
10535, 630720, 104.2062, 132.5783
10545, 631680, 104.2351, 132.8854
10555, 632640, 104.2608, 132.8174
10565, 633600, 104.2756, 131.6996
10575, 634560, 104.3035, 131.8488
10585, 635520, 104.3299, 131.6518
10594, 636480, 104.3538, 131.5007
10604, 637440, 104.3814, 131.746
10614, 638400, 104.408, 131.6686
10623, 639360, 104.4335, 131.7826
10633, 640320, 104.4621, 132.0051
10643, 641280, 104.4884, 131.7983
10653, 642240, 104.5164, 132.0614
10662, 643200, 104.5403, 133.3942
10672, 644160, 104.5656, 133.1284
10682, 645120, 104.5929, 133.2615
10692, 646080, 104.6207, 133.4874
10701, 647040, 104.6452, 133.412
10712, 648000, 104.6604, 131.9702
10722, 648960, 104.6892, 132.1369
10731, 649920, 104.7149, 132.1889
10740, 650880, 104.7401, 132.3345
10750, 651840, 104.7681, 132.4963
10759, 652800, 104.7929, 132.5805
10768, 653760, 104.8174, 132.651
10778, 654720, 104.8445, 132.7845
10788, 655680, 104.8602, 131.6283
10799, 656640, 104.8784, 130.4204
10808, 657600, 104.9034, 131.9316
10817, 658560, 104.9287, 132.1486
10828, 659520, 104.9456, 130.5921
10837, 660480, 104.9662, 130.1476
10847, 661440, 104.9933, 130.1556
10856, 662400, 105.0189, 130.1961
10867, 663360, 105.0381, 129.0988
10876, 664320, 105.0589, 128.6665
10885, 665280, 105.0857, 130.3365
10895, 666240, 105.1123, 131.6302
10904, 667200, 105.1379, 131.7343
10915, 668160, 105.1502, 129.7112
10924, 669120, 105.1744, 131.1069
10933, 670080, 105.2, 131.7667
10943, 671040, 105.2274, 131.8013
10953, 672000, 105.2501, 131.2566
10963, 672960, 105.2649, 129.8937
10972, 673920, 105.2894, 131.601
10982, 674880, 105.3154, 131.3104
10992, 675840, 105.3293, 129.8702
11002, 676800, 105.3575, 129.8829
11012, 677760, 105.3794, 131.2683
11022, 678720, 105.3967, 130.3201
11031, 679680, 105.4227, 130.3816
11043, 680640, 105.4311, 127.7248
11052, 681600, 105.4553, 128.243
11061, 682560, 105.4714, 128.6473
11072, 683520, 105.478, 126.1726
11081, 684480, 105.505, 126.621
11091, 685440, 105.522, 126.9556
11101, 686400, 105.5394, 125.8571
11110, 687360, 105.5671, 126.9063
11120, 688320, 105.5903, 127.5092
11128, 689280, 105.6151, 127.7781
11137, 690240, 105.643, 128.1555
11146, 691200, 105.6723, 131.4264
11155, 692160, 105.6983, 131.5631
11164, 693120, 105.727, 133.0753
11173, 694080, 105.7541, 136.0163
11183, 695040, 105.7762, 135.1282
11192, 696000, 105.8064, 136.9114
11201, 696960, 105.8348, 138.6324
11211, 697920, 105.8471, 136.5628
11220, 698880, 105.8803, 138.1237
11229, 699840, 105.908, 138.2008
11237, 700800, 105.9341, 138.3582
11246, 701760, 105.9659, 138.6808
11255, 702720, 105.998, 139.4313
11263, 703680, 106.0312, 140.2665
11272, 704640, 106.0582, 140.3099
11280, 705600, 106.0882, 141.5158
11289, 706560, 106.1219, 142.6709
11297, 707520, 106.1534, 143.3026
11307, 708480, 106.173, 142.7284
11316, 709440, 106.2028, 144.0352
