episode,timestep,ep_reward,ep_len,success,level,success_rate,range_min,range_max,action_std
1488,46553,98.813,69,0,2,0.100,0.825,1.375,0.600
1489,46595,55.574,42,0,2,0.100,0.825,1.375,0.600
1490,46651,93.381,56,0,2,0.100,0.825,1.375,0.600
1491,46701,80.768,50,1,2,0.133,0.825,1.375,0.600
1492,46748,66.755,47,0,2,0.100,0.825,1.375,0.600
1493,46830,103.782,82,0,2,0.100,0.825,1.375,0.600
1494,46875,78.230,45,1,2,0.133,0.825,1.375,0.600
1495,46931,83.145,56,0,2,0.133,0.825,1.375,0.600
1496,46991,83.017,60,0,2,0.133,0.825,1.375,0.600
1497,47050,83.473,59,0,2,0.133,0.825,1.375,0.600
1498,47112,85.038,62,0,2,0.100,0.825,1.375,0.600
1499,47182,96.683,70,0,2,0.100,0.825,1.375,0.600
1500,47233,78.208,51,0,2,0.100,0.825,1.375,0.600
1501,47287,92.883,54,1,2,0.133,0.825,1.375,0.600
1502,47369,96.650,82,0,2,0.133,0.825,1.375,0.600
1503,47437,89.763,68,0,2,0.133,0.825,1.375,0.600
1504,47479,72.619,42,1,2,0.133,0.825,1.375,0.600
1505,47537,91.468,58,0,2,0.133,0.825,1.375,0.600
1506,47602,98.505,65,0,2,0.133,0.825,1.375,0.600
1507,47648,74.336,46,1,2,0.167,0.825,1.375,0.600
1508,47714,86.507,66,0,2,0.167,0.825,1.375,0.600
1509,47775,89.266,61,0,2,0.167,0.825,1.375,0.600
1510,47827,81.821,52,1,2,0.200,0.825,1.375,0.600
1511,47909,101.384,82,0,2,0.200,0.825,1.375,0.600
1512,47962,84.287,53,1,2,0.233,0.825,1.375,0.600
1513,48057,112.909,95,0,2,0.233,0.825,1.375,0.600
1514,48122,94.893,65,0,2,0.233,0.825,1.375,0.600
1515,48186,90.482,64,0,2,0.233,0.825,1.375,0.600
1516,48238,72.385,52,0,2,0.233,0.825,1.375,0.600
1517,48295,78.739,57,0,2,0.233,0.825,1.375,0.600
1518,48370,85.622,75,0,2,0.233,0.825,1.375,0.600
1519,48438,95.837,68,0,2,0.233,0.825,1.375,0.600
1520,48502,85.398,64,0,2,0.233,0.825,1.375,0.600
1521,48552,88.598,50,1,2,0.233,0.825,1.375,0.600
1522,48621,94.035,69,0,2,0.233,0.825,1.375,0.600
1523,48666,54.892,45,0,2,0.233,0.825,1.375,0.600
1524,48724,77.697,58,0,2,0.200,0.825,1.375,0.600
1525,48784,82.340,60,0,2,0.200,0.825,1.375,0.600
1526,48842,81.599,58,0,2,0.200,0.825,1.375,0.600
1527,48898,78.825,56,0,2,0.200,0.825,1.375,0.600
1528,48960,90.040,62,0,2,0.200,0.825,1.375,0.600
1529,49016,81.143,56,1,2,0.233,0.825,1.375,0.600
1530,49081,88.956,65,0,2,0.233,0.825,1.375,0.600
1531,49146,87.689,65,0,2,0.200,0.825,1.375,0.600
1532,49218,86.268,72,0,2,0.200,0.825,1.375,0.600
1533,49291,92.687,73,0,2,0.200,0.825,1.375,0.600
1534,49350,97.473,59,0,2,0.167,0.825,1.375,0.600
1535,49425,83.529,75,0,2,0.167,0.825,1.375,0.600
1536,49490,84.114,65,0,2,0.167,0.825,1.375,0.600
1537,49551,92.609,61,0,2,0.133,0.825,1.375,0.600
1538,49601,81.884,50,1,2,0.167,0.825,1.375,0.600
1539,49665,85.145,64,0,2,0.167,0.825,1.375,0.600
1540,49736,96.253,71,0,2,0.133,0.825,1.375,0.600
1541,49807,93.856,71,0,2,0.133,0.825,1.375,0.600
1542,49871,86.206,64,0,2,0.100,0.825,1.375,0.600
1543,49934,92.052,63,0,2,0.100,0.825,1.375,0.600
1544,49999,84.803,65,0,2,0.100,0.825,1.375,0.600
1545,50067,91.114,68,0,2,0.100,0.825,1.375,0.600
1546,50128,86.570,61,0,2,0.100,0.825,1.375,0.600
1547,50184,76.825,56,0,2,0.100,0.825,1.375,0.600
1548,50240,87.449,56,0,2,0.100,0.825,1.375,0.600
1549,50291,86.352,51,1,2,0.133,0.825,1.375,0.600
1550,50352,96.237,61,1,2,0.167,0.825,1.375,0.600
1551,50410,80.165,58,0,2,0.133,0.825,1.375,0.600
1552,50463,60.568,53,0,2,0.133,0.825,1.375,0.600
1553,50518,90.385,55,0,2,0.133,0.825,1.375,0.600
1554,50565,82.620,47,1,2,0.167,0.825,1.375,0.600
1555,50635,89.301,70,0,2,0.167,0.825,1.375,0.600
1556,50694,87.972,59,0,2,0.167,0.825,1.375,0.600
1557,50760,85.729,66,0,2,0.167,0.825,1.375,0.600
1558,50827,96.513,67,0,2,0.167,0.825,1.375,0.600
1559,50893,92.371,66,0,2,0.133,0.825,1.375,0.600
1560,50958,88.197,65,0,2,0.133,0.825,1.375,0.600
1561,51018,83.986,60,0,2,0.133,0.825,1.375,0.600
1562,51100,108.586,82,0,2,0.133,0.825,1.375,0.600
1563,51153,84.791,53,1,2,0.167,0.825,1.375,0.600
1564,51215,87.589,62,0,2,0.167,0.825,1.375,0.600
1565,51296,103.949,81,0,2,0.167,0.825,1.375,0.600
1566,51357,83.508,61,0,2,0.167,0.825,1.375,0.600
1567,51440,110.080,83,0,2,0.167,0.825,1.375,0.600
1568,51489,74.400,49,1,2,0.167,0.825,1.375,0.600
1569,51548,93.094,59,1,2,0.200,0.825,1.375,0.600
1570,51600,89.534,52,1,2,0.233,0.825,1.375,0.600
1571,51646,78.978,46,1,2,0.267,0.825,1.375,0.600
1572,51701,90.723,55,1,2,0.300,0.825,1.375,0.600
1573,51751,77.313,50,1,2,0.333,0.825,1.375,0.600
1574,51812,103.641,61,0,2,0.333,0.825,1.375,0.600
1575,51872,77.728,60,0,2,0.333,0.825,1.375,0.600
1576,51950,92.439,78,0,2,0.333,0.825,1.375,0.600
1577,52006,88.279,56,0,2,0.333,0.825,1.375,0.600
1578,52061,89.836,55,0,2,0.333,0.825,1.375,0.600
1579,52116,88.216,55,0,2,0.300,0.825,1.375,0.600
1580,52183,101.589,67,0,2,0.267,0.825,1.375,0.600
1581,52233,80.214,50,1,2,0.300,0.825,1.375,0.600
1582,52296,82.794,63,0,2,0.300,0.825,1.375,0.600
1583,52350,89.799,54,0,2,0.300,0.825,1.375,0.600
1584,52417,93.725,67,0,2,0.267,0.825,1.375,0.600
1585,52470,76.058,53,0,2,0.267,0.825,1.375,0.600
1586,52557,128.623,87,0,2,0.267,0.825,1.375,0.600
1587,52606,82.975,49,0,2,0.267,0.825,1.375,0.600
1588,52663,99.565,57,1,2,0.300,0.825,1.375,0.600
1589,52727,91.715,64,0,2,0.300,0.825,1.375,0.600
1590,52779,82.340,52,0,2,0.300,0.825,1.375,0.600
1591,52848,85.795,69,0,2,0.300,0.825,1.375,0.600
1592,52919,99.083,71,0,2,0.300,0.825,1.375,0.600
1593,52986,95.133,67,0,2,0.267,0.825,1.375,0.600
1594,53034,74.443,48,1,2,0.300,0.825,1.375,0.600
1595,53103,87.955,69,0,2,0.300,0.825,1.375,0.600
1596,53157,82.944,54,1,2,0.333,0.825,1.375,0.600
1597,53213,95.222,56,1,2,0.367,0.825,1.375,0.600
1598,53274,84.548,61,0,2,0.333,0.825,1.375,0.600
1599,53333,97.038,59,0,2,0.300,0.825,1.375,0.600
1600,53407,103.925,74,0,2,0.267,0.825,1.375,0.600
1601,53471,93.363,64,0,2,0.233,0.825,1.375,0.600
1602,53528,89.866,57,1,2,0.233,0.825,1.375,0.600
1603,53593,83.040,65,0,2,0.200,0.825,1.375,0.600
1604,53656,99.337,63,0,2,0.200,0.825,1.375,0.600
1605,53722,86.253,66,0,2,0.200,0.825,1.375,0.600
1606,53795,94.872,73,0,2,0.200,0.825,1.375,0.600
1607,53871,96.588,76,0,2,0.200,0.825,1.375,0.600
1608,53918,79.438,47,1,2,0.233,0.825,1.375,0.600
1609,53986,94.947,68,0,2,0.233,0.825,1.375,0.600
1610,54064,104.905,78,0,2,0.233,0.825,1.375,0.600
1611,54131,94.981,67,0,2,0.200,0.825,1.375,0.600
1612,54197,99.816,66,0,2,0.200,0.825,1.375,0.600
1613,54267,99.360,70,0,2,0.200,0.825,1.375,0.600
1614,54334,85.247,67,0,2,0.200,0.825,1.375,0.600
1615,54387,83.543,53,0,2,0.200,0.825,1.375,0.600
1616,54437,69.861,50,0,2,0.200,0.825,1.375,0.600
1617,54485,79.841,48,1,2,0.233,0.825,1.375,0.600
1618,54547,87.509,62,0,2,0.200,0.825,1.375,0.600
1619,54606,90.456,59,0,2,0.200,0.825,1.375,0.600
1620,54664,89.051,58,1,2,0.233,0.825,1.375,0.600
1621,54747,102.358,83,0,2,0.233,0.825,1.375,0.600
1622,54812,93.526,65,0,2,0.233,0.825,1.375,0.600
1623,54881,90.384,69,0,2,0.233,0.825,1.375,0.600
1624,54937,87.104,56,0,2,0.200,0.825,1.375,0.600
1625,54987,84.450,50,1,2,0.233,0.825,1.375,0.600
1626,55055,103.236,68,0,2,0.200,0.825,1.375,0.600
1627,55106,75.441,51,0,2,0.167,0.825,1.375,0.600
1628,55178,92.962,72,0,2,0.167,0.825,1.375,0.600
1629,55248,105.835,70,0,2,0.167,0.825,1.375,0.600
1630,55308,80.464,60,0,2,0.167,0.825,1.375,0.600
1631,55365,75.363,57,0,2,0.167,0.825,1.375,0.600
1632,55413,80.836,48,1,2,0.167,0.825,1.375,0.600
1633,55482,88.172,69,0,2,0.167,0.825,1.375,0.600
1634,55542,88.518,60,0,2,0.167,0.825,1.375,0.600
1635,55595,81.249,53,0,2,0.167,0.825,1.375,0.600
1636,55650,86.868,55,1,2,0.200,0.825,1.375,0.600
1637,55709,93.973,59,0,2,0.200,0.825,1.375,0.600
1638,55776,83.956,67,0,2,0.167,0.825,1.375,0.600
1639,55832,94.385,56,0,2,0.167,0.825,1.375,0.600
1640,55896,61.368,64,0,2,0.167,0.825,1.375,0.600
1641,55945,79.105,49,1,2,0.200,0.825,1.375,0.600
1642,56005,79.573,60,0,2,0.200,0.825,1.375,0.600
1643,56051,74.255,46,1,2,0.233,0.825,1.375,0.600
1644,56113,88.716,62,0,2,0.233,0.825,1.375,0.600
1645,56160,75.702,47,1,2,0.267,0.825,1.375,0.600
1646,56225,93.662,65,0,2,0.267,0.825,1.375,0.600
1647,56302,92.000,77,0,2,0.233,0.825,1.375,0.600
1648,56351,85.429,49,1,2,0.267,0.825,1.375,0.600
1649,56418,86.811,67,0,2,0.267,0.825,1.375,0.600
1650,56472,87.384,54,1,2,0.267,0.825,1.375,0.600
1651,56568,102.648,96,0,2,0.267,0.825,1.375,0.600
1652,56641,107.077,73,0,2,0.267,0.825,1.375,0.600
1653,56692,73.699,51,0,2,0.267,0.825,1.375,0.600
1654,56731,36.863,39,0,2,0.267,0.825,1.375,0.600
1655,56802,91.753,71,0,2,0.233,0.825,1.375,0.600
1656,56866,99.142,64,0,2,0.233,0.825,1.375,0.600
1657,56919,88.358,53,1,2,0.267,0.825,1.375,0.600
1658,56991,97.728,72,0,2,0.267,0.825,1.375,0.600
1659,57035,73.088,44,1,2,0.300,0.825,1.375,0.600
1660,57100,96.310,65,0,2,0.300,0.825,1.375,0.600
1661,57147,75.709,47,1,2,0.333,0.825,1.375,0.600
1662,57215,83.737,68,0,2,0.300,0.825,1.375,0.600
1663,57257,56.949,42,0,2,0.300,0.825,1.375,0.600
1664,57305,70.170,48,0,2,0.300,0.825,1.375,0.600
1665,57374,76.652,69,0,2,0.300,0.825,1.375,0.600
1666,57440,96.835,66,0,2,0.267,0.825,1.375,0.600
1667,57494,88.634,54,1,2,0.300,0.825,1.375,0.600
1668,57549,86.262,55,0,2,0.300,0.825,1.375,0.600
1669,57603,77.269,54,0,2,0.300,0.825,1.375,0.600
1670,57668,85.951,65,0,2,0.300,0.825,1.375,0.600
1671,57741,107.889,73,0,2,0.267,0.825,1.375,0.600
1672,57813,96.381,72,0,2,0.267,0.825,1.375,0.600
1673,57874,80.802,61,0,2,0.233,0.825,1.375,0.600
1674,57936,90.385,62,0,2,0.233,0.825,1.375,0.600
1675,57982,76.527,46,1,2,0.233,0.825,1.375,0.600
1676,58038,96.696,56,0,2,0.233,0.825,1.375,0.600
1677,58108,97.184,70,0,2,0.233,0.825,1.375,0.600
1678,58174,80.330,66,0,2,0.200,0.825,1.375,0.600
1679,58225,75.239,51,0,2,0.200,0.825,1.375,0.600
1680,58301,103.533,76,0,2,0.167,0.825,1.375,0.600
1681,58389,116.025,88,0,2,0.167,0.825,1.375,0.600
1682,58440,88.174,51,1,2,0.200,0.825,1.375,0.600
1683,58504,88.290,64,0,2,0.200,0.825,1.375,0.600
1684,58578,95.647,74,0,2,0.200,0.825,1.375,0.600
1685,58634,81.623,56,0,2,0.200,0.825,1.375,0.600
1686,58696,94.632,62,0,2,0.200,0.825,1.375,0.600
1687,58776,122.722,80,1,2,0.200,0.825,1.375,0.600
1688,58843,95.306,67,0,2,0.200,0.825,1.375,0.600
1689,58897,89.869,54,1,2,0.200,0.825,1.375,0.600
1690,58960,105.446,63,0,2,0.200,0.825,1.375,0.600
1691,58980,2.938,20,0,2,0.167,0.825,1.375,0.600
1692,59050,98.255,70,0,2,0.167,0.825,1.375,0.600
1693,59111,90.940,61,0,2,0.167,0.825,1.375,0.600
1694,59159,35.759,48,0,2,0.167,0.825,1.375,0.600
1695,59230,97.114,71,0,2,0.167,0.825,1.375,0.600
1696,59317,104.806,87,0,2,0.167,0.825,1.375,0.600
1697,59376,87.934,59,0,2,0.133,0.825,1.375,0.600
1698,59419,50.514,43,0,2,0.133,0.825,1.375,0.600
1699,59479,80.244,60,0,2,0.133,0.825,1.375,0.600
1700,59546,95.979,67,0,2,0.133,0.825,1.375,0.600
1701,59619,103.703,73,0,2,0.133,0.825,1.375,0.600
1702,59690,97.291,71,0,2,0.133,0.825,1.375,0.600
1703,59777,100.511,87,0,2,0.133,0.825,1.375,0.600
1704,59840,89.336,63,0,2,0.133,0.825,1.375,0.600
1705,59886,57.765,46,0,2,0.100,0.825,1.375,0.600
1706,59947,85.025,61,0,2,0.100,0.825,1.375,0.600
1707,59999,82.943,52,0,2,0.100,0.825,1.375,0.600
1708,60047,70.488,48,0,2,0.100,0.825,1.375,0.600
1709,60107,86.948,60,0,2,0.100,0.825,1.375,0.600
1710,60192,116.132,85,0,2,0.100,0.825,1.375,0.600
1711,60228,48.494,36,0,2,0.100,0.825,1.375,0.600
1712,60283,86.803,55,1,2,0.100,0.825,1.375,0.600
1713,60340,89.003,57,0,2,0.100,0.825,1.375,0.600
1714,60406,101.734,66,0,2,0.100,0.825,1.375,0.600
1715,60466,87.678,60,0,2,0.100,0.825,1.375,0.600
1716,60575,132.570,109,0,2,0.100,0.825,1.375,0.600
1717,60639,80.152,64,0,2,0.067,0.825,1.375,0.600
1718,60682,57.430,43,0,2,0.067,0.825,1.375,0.600
1719,60753,96.187,71,0,2,0.033,0.825,1.375,0.600
1720,60815,81.839,62,0,2,0.033,0.825,1.375,0.600
1721,60891,102.604,76,0,2,0.033,0.825,1.375,0.600
1722,60947,91.624,56,1,2,0.067,0.825,1.375,0.600
1723,61000,90.618,53,1,2,0.100,0.825,1.375,0.600
1724,61046,84.096,46,1,2,0.133,0.825,1.375,0.600
1725,61158,114.937,112,0,2,0.133,0.825,1.375,0.600
1726,61215,83.967,57,1,2,0.167,0.825,1.375,0.600
1727,61284,83.465,69,0,2,0.167,0.825,1.375,0.600
1728,61353,89.059,69,0,2,0.167,0.825,1.375,0.600
1729,61431,104.359,78,0,2,0.167,0.825,1.375,0.600
1730,61498,84.798,67,0,2,0.167,0.825,1.375,0.600
1731,61563,89.484,65,0,2,0.167,0.825,1.375,0.600
1732,61635,105.229,72,0,2,0.167,0.825,1.375,0.600
1733,61698,83.726,63,0,2,0.167,0.825,1.375,0.600
1734,61771,94.117,73,0,2,0.167,0.825,1.375,0.600
1735,61831,89.752,60,0,2,0.167,0.825,1.375,0.600
1736,61901,89.778,70,0,2,0.167,0.825,1.375,0.600
1737,61973,96.991,72,0,2,0.167,0.825,1.375,0.600
1738,62047,87.803,74,0,2,0.167,0.825,1.375,0.600
1739,62110,87.696,63,0,2,0.167,0.825,1.375,0.600
1740,62175,89.746,65,0,2,0.167,0.825,1.375,0.600
1741,62244,102.489,69,0,2,0.167,0.825,1.375,0.600
1742,62302,94.503,58,0,2,0.133,0.825,1.375,0.600
1743,62400,113.497,98,0,2,0.133,0.825,1.375,0.600
1744,62452,76.341,52,0,2,0.133,0.825,1.375,0.600
1745,62542,102.542,90,0,2,0.133,0.825,1.375,0.600
1746,62618,90.317,76,0,2,0.133,0.825,1.375,0.600
1747,62700,104.461,82,0,2,0.133,0.825,1.375,0.600
1748,62753,93.729,53,1,2,0.167,0.825,1.375,0.600
1749,62840,94.977,87,0,2,0.167,0.825,1.375,0.600
1750,62892,85.526,52,0,2,0.167,0.825,1.375,0.600
1751,62977,113.929,85,0,2,0.167,0.825,1.375,0.600
1752,63025,78.928,48,1,2,0.167,0.825,1.375,0.600
1753,63117,106.563,92,0,2,0.133,0.825,1.375,0.600
1754,63196,114.614,79,0,2,0.100,0.825,1.375,0.600
1755,63315,136.948,119,0,2,0.100,0.825,1.375,0.600
1756,63379,86.633,64,0,2,0.067,0.825,1.375,0.600
1757,63461,90.222,82,0,2,0.067,0.825,1.375,0.600
1758,63536,90.064,75,0,2,0.067,0.825,1.375,0.600
1759,63597,84.257,61,0,2,0.067,0.825,1.375,0.600
1760,63671,103.717,74,0,2,0.067,0.825,1.375,0.600
1761,63738,89.915,67,0,2,0.067,0.825,1.375,0.600
1762,63813,105.435,75,0,2,0.067,0.825,1.375,0.600
1763,63892,94.608,79,0,2,0.067,0.825,1.375,0.600
1764,64000,116.743,108,0,2,0.067,0.825,1.375,0.600
1765,64069,104.137,69,0,2,0.067,0.825,1.375,0.600
1766,64123,90.274,54,1,2,0.100,0.825,1.375,0.600
1767,64191,82.320,68,0,2,0.100,0.825,1.375,0.600
1768,64239,82.277,48,1,2,0.133,0.825,1.375,0.600
1769,64329,100.712,90,0,2,0.133,0.825,1.375,0.600
1770,64400,102.784,71,0,2,0.133,0.825,1.375,0.600
1771,64454,66.095,54,0,2,0.133,0.825,1.375,0.600
1772,64528,106.098,74,0,2,0.133,0.825,1.375,0.600
1773,64610,105.340,82,0,2,0.133,0.825,1.375,0.600
1774,64697,108.139,87,0,2,0.133,0.825,1.375,0.600
1775,64766,86.133,69,0,2,0.133,0.825,1.375,0.600
1776,64849,111.532,83,0,2,0.133,0.825,1.375,0.600
1777,64938,107.262,89,0,2,0.133,0.825,1.375,0.600
1778,65026,100.094,88,0,2,0.100,0.825,1.375,0.600
1779,65104,91.348,78,0,2,0.100,0.825,1.375,0.600
1780,65212,121.197,108,0,2,0.100,0.825,1.375,0.600
1781,65273,91.264,61,1,2,0.133,0.825,1.375,0.600
1782,65391,123.382,118,0,2,0.100,0.825,1.375,0.600
1783,65453,83.334,62,0,2,0.100,0.825,1.375,0.600
1784,65531,100.518,78,0,2,0.100,0.825,1.375,0.600
1785,65627,99.980,96,0,2,0.100,0.825,1.375,0.600
1786,65709,86.554,82,0,2,0.100,0.825,1.375,0.600
1787,65766,79.233,57,0,2,0.100,0.825,1.375,0.600
1788,65826,87.613,60,0,2,0.100,0.825,1.375,0.600
1789,65898,96.573,72,0,2,0.100,0.825,1.375,0.600
1790,66012,104.416,114,0,2,0.100,0.825,1.375,0.600
1791,66077,83.777,65,0,2,0.100,0.825,1.375,0.600
1792,66151,93.147,74,0,2,0.100,0.825,1.375,0.600
1793,66218,98.801,67,0,2,0.100,0.825,1.375,0.600
1794,66307,109.714,89,0,2,0.100,0.825,1.375,0.600
1795,66423,112.668,116,0,2,0.100,0.825,1.375,0.600
1796,66495,89.114,72,0,2,0.067,0.825,1.375,0.600
1797,66561,96.795,66,0,2,0.067,0.825,1.375,0.600
1798,66630,86.255,69,0,2,0.033,0.825,1.375,0.600
1799,66747,115.890,117,0,2,0.033,0.825,1.375,0.600
1800,66841,98.745,94,0,2,0.033,0.825,1.375,0.600
1801,66957,138.852,116,0,2,0.033,0.825,1.375,0.600
1802,67021,88.338,64,0,2,0.033,0.825,1.375,0.600
1803,67126,112.370,105,0,2,0.033,0.825,1.375,0.600
1804,67222,95.224,96,0,2,0.033,0.825,1.375,0.600
1805,67312,108.346,90,0,2,0.033,0.825,1.375,0.600
1806,67370,68.062,58,0,2,0.033,0.825,1.375,0.600
1807,67437,93.813,67,0,2,0.033,0.825,1.375,0.600
1808,67483,77.237,46,1,2,0.067,0.825,1.375,0.600
1809,67545,91.786,62,0,2,0.067,0.825,1.375,0.600
1810,67627,98.319,82,0,2,0.067,0.825,1.375,0.600
1811,67742,113.421,115,0,2,0.033,0.825,1.375,0.600
1812,67832,74.285,90,0,2,0.033,0.825,1.375,0.600
1813,67889,86.679,57,1,2,0.067,0.825,1.375,0.600
1814,67952,93.480,63,0,2,0.067,0.825,1.375,0.600
1815,68016,84.159,64,0,2,0.067,0.825,1.375,0.600
1816,68042,13.774,26,0,2,0.067,0.825,1.375,0.600
1817,68129,99.104,87,0,2,0.067,0.825,1.375,0.600
1818,68182,92.494,53,1,2,0.100,0.825,1.375,0.600
1819,68251,85.514,69,0,2,0.100,0.825,1.375,0.600
1820,68327,89.170,76,0,2,0.100,0.825,1.375,0.600
1821,68424,101.538,97,0,2,0.100,0.825,1.375,0.600
1822,68476,88.484,52,0,2,0.100,0.825,1.375,0.600
1823,68529,83.517,53,0,2,0.100,0.825,1.375,0.600
1824,68616,103.759,87,0,2,0.100,0.825,1.375,0.600
1825,68726,135.553,110,0,2,0.100,0.825,1.375,0.600
1826,68810,100.545,84,0,2,0.100,0.825,1.375,0.600
1827,68873,88.711,63,0,2,0.100,0.825,1.375,0.600
1828,68981,107.471,108,0,2,0.100,0.825,1.375,0.600
1829,69058,102.719,77,0,2,0.100,0.825,1.375,0.600
1830,69156,109.816,98,0,2,0.100,0.825,1.375,0.600
1831,69227,93.750,71,0,2,0.100,0.825,1.375,0.600
1832,69293,104.236,66,0,2,0.100,0.825,1.375,0.600
1833,69391,95.547,98,0,2,0.100,0.825,1.375,0.600
1834,69470,111.781,79,0,2,0.100,0.825,1.375,0.600
1835,69572,108.824,102,0,2,0.100,0.825,1.375,0.600
1836,69694,104.918,122,0,2,0.100,0.825,1.375,0.600
1837,69806,112.488,112,0,2,0.100,0.825,1.375,0.600
1838,69864,81.738,58,0,2,0.067,0.825,1.375,0.600
1839,69966,97.273,102,0,2,0.067,0.825,1.375,0.600
1840,70052,91.293,86,0,2,0.067,0.825,1.375,0.600
1841,70122,97.116,70,0,2,0.067,0.825,1.375,0.600
1842,70196,92.603,74,0,2,0.067,0.825,1.375,0.600
1843,70261,87.829,65,0,2,0.033,0.825,1.375,0.600
1844,70322,86.862,61,0,2,0.033,0.825,1.375,0.600
1845,70370,82.932,48,0,2,0.033,0.825,1.375,0.600
1846,70438,90.824,68,0,2,0.033,0.825,1.375,0.600
1847,70512,83.476,74,0,2,0.033,0.825,1.375,0.600
1848,70600,98.782,88,0,2,0.000,0.825,1.375,0.600
1849,70684,106.962,84,0,2,0.000,0.825,1.375,0.600
1850,70733,85.174,49,1,2,0.033,0.825,1.375,0.600
1851,70803,91.170,70,0,2,0.033,0.825,1.375,0.600
1852,70886,91.954,83,0,2,0.033,0.825,1.375,0.600
1853,70942,89.278,56,0,2,0.033,0.825,1.375,0.600
1854,71004,79.402,62,0,2,0.033,0.825,1.375,0.600
1855,71086,96.219,82,0,2,0.033,0.825,1.375,0.600
1856,71220,127.937,134,0,2,0.033,0.825,1.375,0.600
1857,71305,105.643,85,0,2,0.033,0.825,1.375,0.600
1858,71367,102.614,62,0,2,0.033,0.825,1.375,0.600
1859,71427,79.420,60,0,2,0.033,0.825,1.375,0.600
1860,71527,108.077,100,0,2,0.033,0.825,1.375,0.600
1861,71634,98.979,107,0,2,0.033,0.825,1.375,0.600
1862,71705,90.621,71,0,2,0.033,0.825,1.375,0.600
1863,71794,99.500,89,0,2,0.033,0.825,1.375,0.600
1864,71876,85.428,82,0,2,0.033,0.825,1.375,0.600
1865,71954,84.489,78,0,2,0.033,0.825,1.375,0.600
1866,72028,88.978,74,0,2,0.033,0.825,1.375,0.600
1867,72140,100.104,112,0,2,0.033,0.825,1.375,0.600
1868,72225,112.600,85,0,2,0.033,0.825,1.375,0.600
1869,72285,85.725,60,0,2,0.033,0.825,1.375,0.600
1870,72366,102.644,81,0,2,0.033,0.825,1.375,0.600
1871,72418,89.687,52,1,2,0.067,0.825,1.375,0.600
1872,72506,93.749,88,0,2,0.067,0.825,1.375,0.600
1873,72566,90.147,60,0,2,0.067,0.825,1.375,0.600
1874,72674,99.115,108,0,2,0.067,0.825,1.375,0.600
1875,72742,78.784,68,0,2,0.067,0.825,1.375,0.600
1876,72827,105.778,85,0,2,0.067,0.825,1.375,0.600
1877,72963,145.034,136,0,2,0.067,0.825,1.375,0.600
1878,73044,99.460,81,0,2,0.067,0.825,1.375,0.600
1879,73099,87.258,55,1,2,0.100,0.825,1.375,0.600
1880,73120,7.519,21,0,2,0.067,0.825,1.375,0.600
1881,73188,95.158,68,0,2,0.067,0.825,1.375,0.600
1882,73300,107.982,112,0,2,0.067,0.825,1.375,0.600
1883,73427,123.521,127,0,2,0.067,0.825,1.375,0.600
1884,73515,81.870,88,0,2,0.067,0.825,1.375,0.600
1885,73629,128.721,114,0,2,0.067,0.825,1.375,0.600
1886,73723,104.715,94,0,2,0.067,0.825,1.375,0.600
1887,73780,89.020,57,1,2,0.100,0.825,1.375,0.600
1888,73875,102.138,95,0,2,0.100,0.825,1.375,0.600
1889,73967,112.531,92,0,2,0.100,0.825,1.375,0.600
1890,74098,130.872,131,0,2,0.100,0.825,1.375,0.600
1891,74171,90.054,73,0,2,0.100,0.825,1.375,0.600
1892,74222,70.478,51,0,2,0.100,0.825,1.375,0.600
1893,74289,93.551,67,0,2,0.100,0.825,1.375,0.600
1894,74370,103.741,81,0,2,0.100,0.825,1.375,0.600
1895,74460,117.941,90,0,2,0.100,0.825,1.375,0.600
1896,74537,100.010,77,0,2,0.100,0.825,1.375,0.600
1897,74603,102.678,66,1,2,0.133,0.825,1.375,0.600
1898,74711,116.843,108,0,2,0.133,0.825,1.375,0.600
1899,74847,126.858,136,0,2,0.133,0.825,1.375,0.600
1900,74917,95.810,70,0,2,0.133,0.825,1.375,0.600
1901,75007,117.436,90,0,2,0.100,0.825,1.375,0.600
1902,75127,126.719,120,0,2,0.100,0.825,1.375,0.600
1903,75149,4.292,22,0,2,0.100,0.825,1.375,0.600
1904,75266,118.866,117,0,2,0.100,0.825,1.375,0.600
1905,75377,98.397,111,0,2,0.100,0.825,1.375,0.600
1906,75485,97.982,108,0,2,0.100,0.825,1.375,0.600
1907,75580,92.529,95,0,2,0.100,0.825,1.375,0.600
1908,75658,104.668,78,0,2,0.100,0.825,1.375,0.600
1909,75752,122.007,94,0,2,0.067,0.825,1.375,0.600
1910,75878,123.673,126,0,2,0.067,0.825,1.375,0.600
1911,75949,100.166,71,1,2,0.100,0.825,1.375,0.600
1912,76016,92.788,67,1,2,0.133,0.825,1.375,0.600
1913,76117,111.508,101,0,2,0.133,0.825,1.375,0.600
1914,76214,103.665,97,0,2,0.133,0.825,1.375,0.600
1915,76269,85.624,55,1,2,0.167,0.825,1.375,0.600
1916,76386,111.566,117,0,2,0.167,0.825,1.375,0.600
1917,76444,99.844,58,0,2,0.133,0.825,1.375,0.600
1918,76519,97.639,75,0,2,0.133,0.825,1.375,0.600
1919,76617,103.912,98,0,2,0.133,0.825,1.375,0.600
1920,76725,116.063,108,0,2,0.133,0.825,1.375,0.600
1921,76775,80.723,50,1,2,0.167,0.825,1.375,0.600
1922,76876,105.192,101,0,2,0.167,0.825,1.375,0.600
1923,76942,85.585,66,0,2,0.167,0.825,1.375,0.600
